row,col,colonysize,plateid,query,array,normalizedcolonysize,score,supp
1,18,504,50947,YDL185W,YOR202W,-,-0.02375328540802,-
1,19,505,50947,YDL185W,YOR202W,-,-0.140835874248296,-
1,20,541,50947,YDL185W,YOR202W,-,0.911491273902357,-
1,21,485,50947,YDL185W,YOR202W,-,0.576742203906178,-
1,22,507,50947,YDL185W,YOR202W,-,0.758939106948674,-
1,23,489,50947,YDL185W,YOR202W,-,-0.495372858364135,-
1,24,413,50947,YDL185W,YOR202W,-,0.640930896624923,-
1,25,447,50947,YDL185W,YOR202W,-,-0.757193974219263,-
1,26,462,50947,YDL185W,YOR202W,-,-0.433623029850423,-
1,27,453,50947,YDL185W,YOR202W,-,0.653853430878371,-
1,28,420,50947,YDL185W,YOR202W,-,-0.706035857088864,-
1,29,464,50947,YDL185W,YOR202W,-,-0.899817483033985,-
1,30,439,50947,YDL185W,YOR202W,-,0.018178922124207,-
1,31,460,50947,YDL185W,YOR202W,-,-0.645722018554807,-
1,32,447,50947,YDL185W,YOR202W,-,0.0847549266181886,-
1,33,553,50947,YDL185W,YOR202W,-,0.715170302428305,-
1,34,464,50947,YDL185W,YOR202W,-,-0.30836822045967,-
1,35,465,50947,YDL185W,YOR202W,-,-0.397124789189547,-
1,36,445,50947,YDL185W,YOR202W,-,0.542577505111694,-
1,37,399,50947,YDL185W,YOR202W,-,0.135473735164851,-
1,38,434,50947,YDL185W,YOR202W,-,-0.667508406564593,-
1,39,366,50947,YDL185W,YOR202W,-,0.671068329364061,-
1,40,390,50947,YDL185W,YOR202W,-,0.623727330006659,-
1,41,380,50947,YDL185W,YOR202W,-,-0.14034287398681,-
1,42,346,50947,YDL185W,YOR202W,-,-0.0620169742032886,-
1,43,362,50947,YDL185W,YOR202W,-,-0.645771306473762,-
1,44,381,50947,YDL185W,YOR202W,-,-0.371121268253773,-
1,45,399,50947,YDL185W,YOR202W,-,0.323405530769378,-
1,46,341,50947,YDL185W,YOR202W,-,0.822504795622081,-
1,47,378,50947,YDL185W,YOR202W,-,0.650637255515903,-
1,48,546,50947,YDL185W,YOR202W,-,0.361483023501933,-
2,1,412,50947,YDL185W,YOR202W,-,0.557465412653983,-
2,2,445,50947,YDL185W,YOR202W,-,0.557132818736136,-
2,3,378,50947,YDL185W,YOR202W,-,-0.618913077749312,-
2,4,453,50947,YDL185W,YOR202W,-,-0.236158303916454,-
2,5,362,50947,YDL185W,YOR202W,-,-0.767903342377394,-
2,6,356,50947,YDL185W,YOR202W,-,0.311281853821129,-
2,7,400,50947,YDL185W,YOR202W,-,0.508963172324002,-
2,8,351,50947,YDL185W,YOR202W,-,0.354232563637197,-
2,9,393,50947,YDL185W,YOR202W,-,-0.597807695157826,-
2,10,331,50947,YDL185W,YOR202W,-,-0.397854524664581,-
2,11,394,50947,YDL185W,YOR202W,-,0.91608679946512,-
2,12,348,50947,YDL185W,YOR202W,-,0.33853199891746,-
2,13,402,50947,YDL185W,YOR202W,-,0.255907475948334,-
2,14,380,50947,YDL185W,YOR202W,-,0.865871237125248,-
2,15,385,50947,YDL185W,YOR202W,-,0.544746079016477,-
2,16,394,50947,YDL185W,YOR202W,-,-0.800181703642011,-
2,17,398,50947,YDL185W,YOR202W,-,-0.561558401677758,-
2,18,358,50947,YDL185W,YOR202W,-,-0.181581343989819,-
2,19,408,50947,YDL185W,YOR202W,-,-0.334272253792733,-
2,20,323,50947,YDL185W,YOR202W,-,0.578826202545315,-
2,21,324,50947,YDL185W,YOR202W,-,0.726231820881367,-
2,22,344,50947,YDL185W,YOR202W,-,-0.702632152475417,-
2,23,329,50947,YDL185W,YOR202W,-,-0.224005573429167,-
2,24,366,50947,YDL185W,YOR202W,-,0.415783173870295,-
2,25,323,50947,YDL185W,YOR202W,-,-0.586386813782156,-
2,26,359,50947,YDL185W,YOR202W,-,0.811127842403948,-
2,27,350,50947,YDL185W,YOR202W,-,-0.00851858174428344,-
2,28,339,50947,YDL185W,YOR202W,-,-0.470089265145361,-
2,29,327,50947,YDL185W,YOR202W,-,0.378170824144036,-
2,30,400,50947,YDL185W,YOR202W,-,0.405724721029401,-
2,31,326,50947,YDL185W,YOR202W,-,-0.625904788263142,-
2,32,353,50947,YDL185W,YOR202W,-,0.293759416323155,-
2,33,348,50947,YDL185W,YOR202W,-,0.162249807268381,-
2,34,369,50947,YDL185W,YOR202W,-,-0.154822449665517,-
2,35,276,50947,YDL185W,YOR202W,-,-0.120194041635841,-
2,36,299,50947,YDL185W,YOR202W,-,-0.967480714898556,-
2,37,351,50947,YDL185W,YOR202W,-,0.73843786213547,-
2,38,334,50947,YDL185W,YOR202W,-,-0.0408026576042175,-
2,39,325,50947,YDL185W,YOR202W,-,-0.905967857688665,-
2,40,340,50947,YDL185W,YOR202W,-,-0.178574766032398,-
2,41,388,50947,YDL185W,YOR202W,-,-0.458103037904948,-
2,42,247,50947,YDL185W,YOR202W,-,-0.929280062206089,-
2,43,372,50947,YDL185W,YOR202W,-,-0.352832376025617,-
2,44,357,50947,YDL185W,YOR202W,-,-0.235495639033616,-
2,45,313,50947,YDL185W,YOR202W,-,-0.414593212772161,-
2,46,397,50947,YDL185W,YOR202W,-,0.895075337961316,-
2,47,332,50947,YDL185W,YOR202W,-,0.23368167784065,-
2,48,360,50947,YDL185W,YOR202W,-,0.142153858672827,-
3,1,409,50947,YDL185W,YOR202W,-,-0.506799656432122,-
3,2,439,50947,YDL185W,YOR202W,-,-0.668207564391196,-
3,3,329,50947,YDL185W,YBR030W,504.338662,0.901387569028884,-
3,4,312,50947,YDL185W,YBR030W,475.4111112,0.77203606441617,-
3,5,364,50947,YDL185W,YBR138C,528.2395426,-0.325489139650017,-
3,6,391,50947,YDL185W,YBR138C,546.9246859,0.884900480508804,-
3,7,379,50947,YDL185W,YBR028C,526.1750417,0.540413927752525,-
3,8,377,50947,YDL185W,YBR028C,516.0580275,0.265330772381276,-
3,9,393,50947,YDL185W,YBR137W,549.7858368,-0.50791114103049,-
3,10,389,50947,YDL185W,YBR137W,537.7169079,-0.884607936255634,-
3,11,381,50947,YDL185W,YBR027C,515.0031531,-0.150222901720554,-
3,12,383,50947,YDL185W,YBR027C,520.0576875,0.121867375914007,-
3,13,401,50947,YDL185W,YBR134W,561.0140136,-0.711874904111028,-
3,14,399,50947,YDL185W,YBR134W,571.9873267,0.84852885408327,-
3,15,324,50947,YDL185W,YBR026C,476.9746086,-0.719503762200475,-
3,16,299,50947,YDL185W,YBR026C,443.3511255,-0.449967116117477,-
3,17,358,50947,YDL185W,YBR132C,521.7318645,0.605490382295102,-
3,18,394,50947,YDL185W,YBR132C,572.5975332,-0.968128332868218,-
3,19,220,50947,YDL185W,YBR025C,-,0.184408758766949,-
3,20,255,50947,YDL185W,YBR025C,414.0578993,-0.539667797740549,-
3,21,257,50947,YDL185W,YBR131W,423.8556813,-0.750456820242107,-
3,22,201,50947,YDL185W,YBR131W,339.7665688,-0.768999778199941,-
3,23,396,50947,YDL185W,YBR024W,583.2861487,0.513682174030691,-
3,24,389,50947,YDL185W,YBR024W,-,0.858029635157436,-
3,25,385,50947,YDL185W,YBR130C,561.4939918,0.28184756776318,-
3,26,397,50947,YDL185W,YBR130C,593.8006296,-0.273592587094754,-
3,27,280,50947,YDL185W,YBR023C,448.8206751,-0.79457591753453,-
3,28,259,50947,YDL185W,YBR023C,420.2094973,-0.379739136900753,-
3,29,306,50947,YDL185W,YBR129C,476.7965687,0.138051127549261,-
3,30,270,50947,YDL185W,YBR129C,421.9653914,0.0534272929653525,-
3,31,363,50947,YDL185W,YBR022W,550.5593586,-0.164526555687189,-
3,32,349,50947,YDL185W,YBR022W,530.8936512,-0.249716554302722,-
3,33,324,50947,YDL185W,YBR128C,501.4902964,0.882230120711029,-
3,34,274,50947,YDL185W,YBR128C,442.5369088,-0.153341638389975,-
3,35,325,50947,YDL185W,YBR020W,525.5156398,-0.527568287216127,-
3,36,228,50947,YDL185W,YBR020W,-,-0.415884408634156,-
3,37,212,50947,YDL185W,YBR126C,382.6110825,0.970545705407858,-
3,38,112,50947,YDL185W,YBR126C,243.3377198,0.70890609966591,-
3,39,232,50947,YDL185W,YBR019C,400.9448609,0.153481018729508,-
3,40,251,50947,YDL185W,YBR019C,418.5860838,-0.868988554924726,-
3,41,351,50947,YDL185W,YBR125C,555.0713279,-0.877775218803436,-
3,42,314,50947,YDL185W,YBR125C,514.6690353,-0.486323390621692,-
3,43,339,50947,YDL185W,YBR018C,542.9211897,-0.720444288104773,-
3,44,353,50947,YDL185W,YBR018C,556.2611582,-0.0824163677170873,-
3,45,306,50947,YDL185W,YBR122C,491.5079911,0.437280375510454,-
3,46,340,50947,YDL185W,YBR122C,515.6975222,-0.120985332876444,-
3,47,349,50947,YDL185W,YOR202W,-,0.13907523965463,-
3,48,428,50947,YDL185W,YOR202W,-,-0.0297536486759782,-
4,1,420,50947,YDL185W,YOR202W,-,-0.768339380156249,-
4,2,389,50947,YDL185W,YOR202W,-,0.189564677421004,-
4,3,317,50947,YDL185W,YBR030W,455.38254,0.947970545850694,-
4,4,323,50947,YDL185W,YBR030W,459.2253928,0.859361454844475,-
4,5,404,50947,YDL185W,YBR138C,555.5085469,0.535770037211478,-
4,6,416,50947,YDL185W,YBR138C,561.1059838,0.583447189535946,-
4,7,375,50947,YDL185W,YBR028C,507.5958708,0.602658459916711,-
4,8,359,50947,YDL185W,YBR028C,484.8190743,-0.248565998394042,-
4,9,365,50947,YDL185W,YBR137W,505.4106199,0.0762447491288185,-
4,10,405,50947,YDL185W,YBR137W,556.5621943,-0.550159769132733,-
4,11,410,50947,YDL185W,YBR027C,-,-0.28186336858198,-
4,12,375,50947,YDL185W,YBR027C,506.3408702,0.980828054714948,-
4,13,378,50947,YDL185W,YBR134W,525.1996714,-0.781598495785147,-
4,14,363,50947,YDL185W,YBR134W,516.3192456,0.863391517661512,-
4,15,316,50947,YDL185W,YBR026C,458.8340898,0.285153206903487,-
4,16,335,50947,YDL185W,YBR026C,484.2507959,-0.397047803271562,-
4,17,374,50947,YDL185W,YBR132C,532.720316,-0.234274208080024,-
4,18,417,50947,YDL185W,YBR132C,591.2423413,0.390804916620255,-
4,19,280,50947,YDL185W,YBR025C,421.0238828,-0.307981714606285,-
4,20,260,50947,YDL185W,YBR025C,406.7001593,-0.900250864215195,-
4,21,115,50947,YDL185W,YBR131W,213.7052852,0.61477516265586,-
4,22,248,50947,YDL185W,YBR131W,389.145168,-0.292937476653606,-
4,23,410,50947,YDL185W,YBR024W,587.7230145,-0.634625664912164,-
4,24,415,50947,YDL185W,YBR024W,584.7548567,0.512490900699049,-
4,25,399,50947,YDL185W,YBR130C,566.6570831,-0.593016307801008,-
4,26,391,50947,YDL185W,YBR130C,572.7515522,-0.853282498661429,-
4,27,289,50947,YDL185W,YBR023C,448.3710979,0.783317872788757,-
4,28,316,50947,YDL185W,YBR023C,487.5601715,0.172081465367228,-
4,29,295,50947,YDL185W,YBR129C,449.0352205,0.781751781702042,-
4,30,263,50947,YDL185W,YBR129C,400.0877641,-0.181371155194938,-
4,31,338,50947,YDL185W,YBR022W,503.3102781,-0.978113195393234,-
4,32,381,50947,YDL185W,YBR022W,560.1592766,-0.503492493648082,-
4,33,303,50947,YDL185W,YBR128C,459.1270983,-0.138312619645149,-
4,34,345,50947,YDL185W,YBR128C,523.5288675,0.421629366464913,-
4,35,320,50947,YDL185W,YBR020W,502.5030963,-0.315175222232938,-
4,36,331,50947,YDL185W,YBR020W,527.3957305,-0.511051495559514,-
4,37,163,50947,YDL185W,YBR126C,297.1470246,0.467339704744518,-
4,38,164,50947,YDL185W,YBR126C,297.2013095,0.818744361866266,-
4,39,216,50947,YDL185W,YBR019C,362.397406,-0.942048436496407,-
4,40,308,50947,YDL185W,YBR019C,479.6368523,0.173790104687214,-
4,41,386,50947,YDL185W,YBR125C,588.0248358,-0.119202712085098,-
4,42,331,50947,YDL185W,YBR125C,519.1620932,-0.0963517175987363,-
4,43,351,50947,YDL185W,YBR018C,537.1943245,-0.564088697079569,-
4,44,389,50947,YDL185W,YBR018C,578.7162431,0.9361283457838,-
4,45,306,50947,YDL185W,YBR122C,468.1412476,0.948996079619974,-
4,46,333,50947,YDL185W,YBR122C,484.0418328,-0.919942896813154,-
4,47,390,50947,YDL185W,YOR202W,-,0.423378867097199,-
4,48,417,50947,YDL185W,YOR202W,-,-0.162919139955193,-
5,1,424,50947,YDL185W,YOR202W,-,-0.437101659364998,-
5,2,442,50947,YDL185W,YOR202W,-,0.887549063190818,-
5,3,422,50947,YDL185W,YAL017W,559.3287793,0.00601720856502652,-
5,4,396,50947,YDL185W,YAL017W,532.3424121,0.934481512289494,-
5,5,410,50947,YDL185W,YBL032W,549.3496969,-0.277009033598006,-
5,6,412,50947,YDL185W,YBL032W,547.4595816,-0.165046903770417,-
5,7,376,50947,YDL185W,YAL015C,506.3684853,-0.562427903991193,-
5,8,389,50947,YDL185W,YAL015C,531.65934,-0.409472433384508,-
5,9,282,50947,YDL185W,YBL031W,391.0559521,0.732706584967673,-
5,10,317,50947,YDL185W,YBL031W,438.7636325,0.470955616328865,-
5,11,395,50947,YDL185W,YAL014C,-,-0.879341484978795,-
5,12,358,50947,YDL185W,YAL014C,489.9260125,-0.872797259595245,-
5,13,362,50947,YDL185W,YBL029W,508.6945511,0.727918372489512,-
5,14,397,50947,YDL185W,YBL029W,568.7678921,0.3597397133708,-
5,15,252,50947,YDL185W,YAL013W,368.5208733,-0.611083554569632,-
5,16,254,50947,YDL185W,YAL013W,369.8353665,-0.981370524503291,-
5,17,407,50947,YDL185W,YBL028C,575.8363381,0.286895444151014,-
5,18,386,50947,YDL185W,YBL028C,-,0.382973053492606,-
5,19,309,50947,YDL185W,YAL011W,453.0154701,0.925319123081863,-
5,20,308,50947,YDL185W,YAL011W,463.8520512,-0.381500754039735,-
5,21,281,50947,YDL185W,YBL027W,432.5095983,0.974155499134213,-
5,22,323,50947,YDL185W,YBL027W,482.2733699,0.238056610804051,-
5,23,136,50947,YDL185W,YAL010C,216.7347401,0.893508436623961,-
5,24,136,50947,YDL185W,YAL010C,212.6760556,0.948704164940864,-
5,25,46,50947,YDL185W,YBL025W,94.20528623,0.0434149065986276,-
5,26,51,50947,YDL185W,YBL025W,-,0.521092414390296,-
5,27,407,50947,YDL185W,YAL008W,610.3332541,0.664429576601833,-
5,28,406,50947,YDL185W,YAL008W,612.0014038,-0.39185946714133,-
5,29,385,50947,YDL185W,YBL024W,571.3577637,0.979126436170191,-
5,30,366,50947,YDL185W,YBL024W,538.4127187,-0.352920026518404,-
5,31,338,50947,YDL185W,YAL007C,499.427973,-0.229507889598608,-
5,32,353,50947,YDL185W,YAL007C,518.6424928,-0.00220272364094853,-
5,33,326,50947,YDL185W,YBL021C,484.9041861,-0.289851655252278,-
5,34,320,50947,YDL185W,YBL021C,483.915382,-0.759614877868444,-
5,35,340,50947,YDL185W,YAL005C,523.7383226,0.2132911789231,-
5,36,341,50947,YDL185W,YAL005C,534.204781,-0.416537639684975,-
5,37,353,50947,YDL185W,YBL019W,553.3548315,-0.982580396812409,-
5,38,324,50947,YDL185W,YBL019W,508.4926169,0.536767289973795,-
5,39,340,50947,YDL185W,YAL004W,522.5578701,-0.731815405189991,-
5,40,325,50947,YDL185W,YAL004W,496.2193929,0.781280254479498,-
5,41,251,50947,YDL185W,YBL017C,396.5431954,-0.835768943186849,-
5,42,132,50947,YDL185W,YBL017C,-,0.736151571851224,-
5,43,85,50947,YDL185W,YAL002W,168.3623204,-0.213746769819409,-
5,44,101,50947,YDL185W,YAL002W,197.6806122,-0.857752571813762,-
5,45,148,50947,YDL185W,YBL016W,260.1263708,-0.0810356102883816,-
5,46,264,50947,YDL185W,YBL016W,388.3845604,-0.767285352572799,-
5,47,376,50947,YDL185W,YOR202W,-,0.925688859075308,-
5,48,395,50947,YDL185W,YOR202W,-,0.693407055456191,-
6,1,471,50947,YDL185W,YOR202W,-,0.515796520281583,-
6,2,452,50947,YDL185W,YOR202W,-,0.0525616114027798,-
6,3,392,50947,YDL185W,YAL017W,503.2494749,0.583984465803951,-
6,4,409,50947,YDL185W,YAL017W,535.3741113,-0.581562165170908,-
6,5,437,50947,YDL185W,YBL032W,578.0861969,-0.778210355434567,-
6,6,391,50947,YDL185W,YBL032W,515.113665,0.406777241267264,-
6,7,388,50947,YDL185W,YAL015C,526.5472107,-0.436491265892982,-
6,8,363,50947,YDL185W,YAL015C,504.1025695,0.747635462321341,-
6,9,390,50947,YDL185W,YBL031W,-,0.149910152424127,-
6,10,279,50947,YDL185W,YBL031W,392.8774167,0.967109650373459,-
6,11,351,50947,YDL185W,YAL014C,490.215769,-0.628694185987115,-
6,12,339,50947,YDL185W,YAL014C,474.5907411,0.591157723218203,-
6,13,416,50947,YDL185W,YBL029W,598.3824767,-0.960010254755616,-
6,14,423,50947,YDL185W,YBL029W,617.8099277,0.471551153808832,-
6,15,219,50947,YDL185W,YAL013W,322.488676,0.361389617435634,-
6,16,200,50947,YDL185W,YAL013W,292.1268292,0.54455281374976,-
6,17,398,50947,YDL185W,YBL028C,568.0505623,-0.769812957383692,-
6,18,407,50947,YDL185W,YBL028C,577.9093624,0.574910453986377,-
6,19,317,50947,YDL185W,YAL011W,461.6061612,0.427228299435228,-
6,20,302,50947,YDL185W,YAL011W,451.0405518,-0.194314579479396,-
6,21,259,50947,YDL185W,YBL027W,394.7718914,-0.253263770136982,-
6,22,228,50947,YDL185W,YBL027W,343.820529,-0.748017170466483,-
6,23,207,50947,YDL185W,YAL010C,303.5420754,0.959654444828629,-
6,24,196,50947,YDL185W,YAL010C,284.0993825,0.300270267296582,-
6,25,54,50947,YDL185W,YBL025W,91.97805017,0.310594928450882,-
6,26,51,50947,YDL185W,YBL025W,90.51316477,-0.0522804385982454,-
6,27,381,50947,YDL185W,YAL008W,576.1908145,-0.472534794360399,-
6,28,417,50947,YDL185W,YAL008W,633.0831134,0.0591852995567024,-
6,29,395,50947,YDL185W,YBL024W,590.4079362,0.560725119896233,-
6,30,375,50947,YDL185W,YBL024W,555.3102133,0.218884702771902,-
6,31,371,50947,YDL185W,YAL007C,548.4542607,-0.273620986379683,-
6,32,399,50947,YDL185W,YAL007C,585.6538539,-0.289082511328161,-
6,33,318,50947,YDL185W,YBL021C,473.9416983,0.552130146417767,-
6,34,308,50947,YDL185W,YBL021C,466.2633297,0.425008841324598,-
6,35,291,50947,YDL185W,YAL005C,452.44112,-0.273896478582174,-
6,36,272,50947,YDL185W,YAL005C,432.2059975,-0.706510772928596,-
6,37,380,50947,YDL185W,YBL019W,591.087364,-0.11145596858114,-
6,38,355,50947,YDL185W,YBL019W,549.8951384,0.391702448949218,-
6,39,331,50947,YDL185W,YAL004W,507.6415108,0.930802000686526,-
6,40,308,50947,YDL185W,YAL004W,470.639908,0.46208879025653,-
6,41,230,50947,YDL185W,YBL017C,362.5537034,0.491113223135471,-
6,42,241,50947,YDL185W,YBL017C,376.0947799,-0.459497272968292,-
6,43,98,50947,YDL185W,YAL002W,167.717278,0.447219306603074,-
6,44,116,50947,YDL185W,YAL002W,197.4212252,-0.951852277386934,-
6,45,237,50947,YDL185W,YBL016W,351.1427324,-0.79314509453252,-
6,46,311,50947,YDL185W,YBL016W,425.783521,0.848779972176999,-
6,47,337,50947,YDL185W,YOR202W,-,-0.0683280117809772,-
6,48,467,50947,YDL185W,YOR202W,-,-0.722169724758714,-
7,1,414,50947,YDL185W,YOR202W,-,0.625916606280953,-
7,2,450,50947,YDL185W,YOR202W,-,-0.722960279323161,-
7,3,397,50947,YDL185W,YBR045C,501.0220091,0.577673000283539,-
7,4,412,50947,YDL185W,YBR045C,536.9431041,-0.551855552941561,-
7,5,391,50947,YDL185W,YBR156C,-,0.823770010378212,-
7,6,371,50947,YDL185W,YBR156C,495.8674083,-0.600200950168073,-
7,7,327,50947,YDL185W,YBR044C,447.4361737,-0.198949059937149,-
7,8,331,50947,YDL185W,YBR044C,467.8545125,0.627872153650969,-
7,9,407,50947,YDL185W,YBR151W,600.2943532,-0.673359667882323,-
7,10,389,50947,YDL185W,YBR151W,569.606225,0.433119113091379,-
7,11,295,50947,YDL185W,YBR043C,420.7205659,-0.274219859391451,-
7,12,304,50947,YDL185W,YBR043C,435.800464,0.883166465908289,-
7,13,318,50947,YDL185W,YBR150C,466.9504615,0.469917993992567,-
7,14,264,50947,YDL185W,YBR150C,392.2692287,0.581116761546582,-
7,15,285,50947,YDL185W,YBR042C,426.5383621,-0.616844307631254,-
7,16,290,50947,YDL185W,YBR042C,428.2115692,-0.886138431262225,-
7,17,355,50947,YDL185W,YBR149W,514.220226,0.263053806964308,-
7,18,359,50947,YDL185W,YBR149W,516.2081543,0.421564002521336,-
7,19,336,50947,YDL185W,YBR041W,491.6130224,-0.645049125421792,-
7,20,356,50947,YDL185W,YBR041W,531.5625995,-0.149139806628227,-
7,21,402,50947,YDL185W,YBR148W,606.1033331,-0.616465897765011,-
7,22,392,50947,YDL185W,YBR148W,580.6898476,-0.437683133874089,-
7,23,430,50947,YDL185W,YBR040W,-,0.64363259403035,-
7,24,412,50947,YDL185W,YBR040W,583.1272702,-0.31774733774364,-
7,25,337,50947,YDL185W,YBR147W,482.2396236,0.921637821011245,-
7,26,363,50947,YDL185W,YBR147W,537.0352159,0.69114846829325,-
7,27,77,50947,YDL185W,YBR036C,124.4034388,0.418029896914959,-
7,28,63,50947,YDL185W,YBR036C,103.8880258,-0.108120435383171,-
7,29,308,50947,YDL185W,YBR146W,470.1455782,0.667056356091052,-
7,30,304,50947,YDL185W,YBR146W,459.8376168,0.16641601966694,-
7,31,319,50947,YDL185W,YBR034C,482.0924191,-0.72020963486284,-
7,32,324,50947,YDL185W,YBR034C,488.126838,-0.746105335187167,-
7,33,360,50947,YDL185W,YBR145W,543.1628246,-0.00237922463566065,-
7,34,347,50947,YDL185W,YBR145W,531.1523461,0.251242879312485,-
7,35,362,50947,YDL185W,YBR033W,564.1080473,-0.895186821464449,-
7,36,351,50947,YDL185W,YBR033W,555.0977519,-0.162644952069968,-
7,37,342,50947,YDL185W,YBR144C,543.0017818,-0.973244660999626,-
7,38,301,50947,YDL185W,YBR144C,477.1869856,0.398933600634336,-
7,39,370,50947,YDL185W,YBR032W,570.3930356,-0.631973115727305,-
7,40,344,50947,YDL185W,YBR032W,526.9774413,0.0196665734983981,-
7,41,348,50947,YDL185W,YBR141C,537.3708447,-0.264084215275943,-
7,42,422,50947,YDL185W,YBR141C,644.2284887,0.278574882075191,-
7,43,326,50947,YDL185W,YBR031W,483.7848412,0.0232631820254028,-
7,44,365,50947,YDL185W,YBR031W,523.6774668,-0.352000318933278,-
7,45,388,50947,YDL185W,YBR139W,535.1444474,-0.030259651131928,-
7,46,397,50947,YDL185W,YBR139W,517.8906826,-0.98029769025743,-
7,47,380,50947,YDL185W,YOR202W,-,0.445095880422741,-
7,48,392,50947,YDL185W,YOR202W,-,-0.0867631589062512,-
8,1,437,50947,YDL185W,YOR202W,-,-0.0983263486996293,-
8,2,443,50947,YDL185W,YOR202W,-,0.153934853151441,-
8,3,431,50947,YDL185W,YBR045C,525.5534221,0.0412482232786715,-
8,4,405,50947,YDL185W,YBR045C,512.7094508,0.648373246192932,-
8,5,386,50947,YDL185W,YBR156C,502.1789495,-0.42941553844139,-
8,6,375,50947,YDL185W,YBR156C,499.8364067,0.829195740632713,-
8,7,330,50947,YDL185W,YBR044C,451.0564559,-0.282368683256209,-
8,8,312,50947,YDL185W,YBR044C,438.9387975,0.296987221576273,-
8,9,382,50947,YDL185W,YBR151W,562.5316569,0.35045491438359,-
8,10,367,50947,YDL185W,YBR151W,537.5042701,0.399771666154265,-
8,11,313,50947,YDL185W,YBR043C,448.5246474,-0.74362054374069,-
8,12,301,50947,YDL185W,YBR043C,432.6226713,0.731627036351711,-
8,13,298,50947,YDL185W,YBR150C,437.7131683,-0.885931568685919,-
8,14,293,50947,YDL185W,YBR150C,435.5311768,0.993340100627393,-
8,15,335,50947,YDL185W,YBR042C,500.4283073,-0.627906376495957,-
8,16,323,50947,YDL185W,YBR042C,474.260879,-0.31491037691012,-
8,17,358,50947,YDL185W,YBR149W,514.3252158,-0.805717610754073,-
8,18,381,50947,YDL185W,YBR149W,-,-0.815851441118866,-
8,19,430,50947,YDL185W,YBR041W,-,0.411375738680363,-
8,20,337,50947,YDL185W,YBR041W,495.2815122,-0.768687688745558,-
8,21,398,50947,YDL185W,YBR148W,591.4997028,-0.333936528302729,-
8,22,397,50947,YDL185W,YBR148W,579.4214273,0.602015135344118,-
8,23,414,50947,YDL185W,YBR040W,586.3190933,0.530299024190754,-
8,24,413,50947,YDL185W,YBR040W,577.921337,0.76257585035637,-
8,25,288,50947,YDL185W,YBR147W,406.6552,0.0373678123578429,-
8,26,368,50947,YDL185W,YBR147W,538.9374317,-0.44439332280308,-
8,27,74,50947,YDL185W,YBR036C,113.6317978,-0.505906919017434,-
8,28,69,50947,YDL185W,YBR036C,107.6721763,-0.931095285341144,-
8,29,319,50947,YDL185W,YBR146W,483.2139597,0.349240813404322,-
8,30,310,50947,YDL185W,YBR146W,465.7042536,-0.0189242050983012,-
8,31,355,50947,YDL185W,YBR034C,532.4975638,-0.361581836361438,-
8,32,303,50947,YDL185W,YBR034C,455.0019804,0.290654240176082,-
8,33,338,50947,YDL185W,YBR145W,509.0443384,0.519845770206302,-
8,34,371,50947,YDL185W,YBR145W,564.1940101,-0.841452251654118,-
8,35,355,50947,YDL185W,YBR033W,551.3335402,-0.410055711865425,-
8,36,366,50947,YDL185W,YBR033W,575.2664845,0.196398007683456,-
8,37,324,50947,YDL185W,YBR144C,513.4251628,0.605402724817395,-
8,38,340,50947,YDL185W,YBR144C,532.3395182,0.79052449343726,-
8,39,363,50947,YDL185W,YBR032W,557.1952088,-0.594711702316999,-
8,40,398,50947,YDL185W,YBR032W,602.3798161,0.0388020006939769,-
8,41,354,50947,YDL185W,YBR141C,542.5658212,-0.975185197778046,-
8,42,378,50947,YDL185W,YBR141C,575.4057362,-0.492751002777368,-
8,43,338,50947,YDL185W,YBR031W,496.509487,-0.917693322058767,-
8,44,353,50947,YDL185W,YBR031W,498.1156641,0.229144296608865,-
8,45,336,50947,YDL185W,YBR139W,454.6007121,0.615015391260386,-
8,46,260,50947,YDL185W,YBR139W,336.7024208,-0.356728824321181,-
8,47,424,50947,YDL185W,YOR202W,-,0.76545982575044,-
8,48,425,50947,YDL185W,YOR202W,-,-0.072425196878612,-
9,1,459,50947,YDL185W,YOR202W,-,-0.16195516474545,-
9,2,387,50947,YDL185W,YOR202W,-,0.362095205578953,-
9,3,415,50947,YDL185W,YAL031C,494.215082,0.903371639084071,-
9,4,380,50947,YDL185W,YAL031C,469.5174316,0.0765698445029557,-
9,5,439,50947,YDL185W,YBL052C,569.3067925,0.697777399793267,-
9,6,402,50947,YDL185W,YBL052C,532.6668587,-0.48074754094705,-
9,7,395,50947,YDL185W,YAL030W,542.4824318,0.537205141503364,-
9,8,384,50947,YDL185W,YAL030W,543.1847755,-0.233260549604893,-
9,9,300,50947,YDL185W,YBL051C,432.0004075,-0.8519940036349,-
9,10,282,50947,YDL185W,YBL051C,404.7889277,-0.77018604055047,-
9,11,396,50947,YDL185W,YAL029C,567.1412576,-0.520774836651981,-
9,12,377,50947,YDL185W,YAL029C,540.8330936,-0.166886309161782,-
9,13,373,50947,YDL185W,YBL049W,545.3700838,-0.516448762267828,-
9,14,355,50947,YDL185W,YBL049W,523.3842254,0.750737245194614,-
9,15,331,50947,YDL185W,YAL028W,487.5206697,-0.568826241884381,-
9,16,304,50947,YDL185W,YAL028W,438.5100401,0.510818827431649,-
9,17,413,50947,YDL185W,YBL048W,585.2461214,-0.118865456897765,-
